"DATE","interval_vector_char","interval_edge_diff","GPSDistanceMeter","ESU_start","ESU_end","nb_pings_by_interval","Time_start","Time_end","Lat_start","Lat_end","Lon_start","Lon_end","Depth_start","Depth_end","Depth_std","Rugosity","Sloap","Time_mean","Lat_mean","Lon_mean","Depth_mean","SaFish_70","SaFish_200","SaNoFish_70","SaNoFish_200","FAROFA"
"2018-04-24","293000-293500",2.44430043018656,293497.55569957,589457,589595,135,737174.373372872,737174.374970105,-3.86437923355744,-3.86514413101198,-32.5644924066204,-32.5688469139763,400.5786708,400.5786708,9.12882030822683e-13,0.777160780495982,0,737174.374164652,-3.86476093653713,-32.5666605891591,400.578670800001,0,0,99.3957,102.2764,2
"2018-04-24","293500-294000",1.38685508561321,293998.613144914,589596,589735,130,737174.374981679,737174.376590476,-3.86515174326719,-3.86604170529126,-32.5688789644848,-32.5731764485732,400.5786708,400.5786708,8.55949752802933e-13,0.778568128597284,0,737174.375813153,-3.86550773034674,-32.5711195137739,400.578670800001,0.2138569,0.270943,87.04381,95.27841,2
"2018-04-24","294000-294500",0.163300328480545,294499.836699672,589736,589876,127,737174.37660205,737174.378222409,-3.86605190273722,-3.86701787657311,-32.5732077863143,-32.577369570535,400.5786708,400.5786708,8.56028132891263e-13,0.779463039080455,0,737174.377406416,-3.86629302084817,-32.5753859677634,400.578670800001,0.00993786,4.182811,81.61848,92.64665,2
"2018-04-24","294500-295000",2.66178517072694,294997.338214829,589877,590013,134,737174.378233983,737174.379808057,-3.86704135033578,-3.86918515121594,-32.577385916037,-32.5811356321583,400.5786708,400.5786708,8.55850736115367e-13,0.778258647069345,0,737174.379032788,-3.86826933963746,-32.5791842475885,400.578670800001,0,0,76.80583,98.54379,2
"2018-04-24","295000-295500",3.05988695949782,295496.940113041,590014,590152,133,737174.379819631,737174.381416853,-3.86921024112568,-3.87183414909363,-32.581161322042,-32.5847162988317,400.5786708,400.5786708,8.55874928749921e-13,0.77821007148844,0,737174.380626879,-3.87048344906091,-32.5830269482539,400.578670800001,0,0,67.68411,91.37878,2
"2018-04-24","295500-296000",2.36018425179645,295997.639815748,590153,590300,146,737174.381428404,737174.383129932,-3.87185487162443,-3.87552089907791,-32.5847412374668,-32.5868044107716,400.5786708,400.5786708,9.1262550174357e-13,0.77314092902712,0,737174.382284534,-3.87355712576543,-32.5861445242112,400.578670800001,0,0,68.41078,82.47603,2
"2018-04-24","296000-296500",1.39319726254325,296498.606802737,590301,590441,140,737174.383141402,737174.384761772,-3.87554868208968,-3.87862988129986,-32.5868116656721,-32.5900163425543,400.5786708,400.5786708,9.12760402412201e-13,0.774748159990471,0,737174.383955897,-3.87714132366807,-32.5883571684944,400.578670800001,0,0,81.34177,75.70569,2
"2018-04-24","296500-297000",2.04285075864755,296997.957149241,590442,590578,137,737174.38477345,737174.38634742,-3.878647168746,-3.88101496518842,-32.5900427479677,-32.593783645866,400.5786708,400.5786708,9.12832308225036e-13,0.77651237204858,0,737174.38556039,-3.87977264110341,-32.5919529564908,400.578670800001,0,0,69.15196,93.25166,2
"2018-04-24","297000-297500",1.56709974864498,297498.432900251,590579,590722,134,737174.386358994,737174.388014087,-3.8810327637103,-3.88440209319332,-32.5938084425998,-32.5966557604842,400.5786708,400.5786708,8.55850736115367e-13,0.777210829831683,0,737174.387223686,-3.88271591735659,-32.5954398309173,400.578670800001,0,0,68.72172,77.41895,2
"2018-04-24","297500-298000",2.29217183130095,297997.707828169,590723,590863,141,737174.388025649,737174.389646008,-3.88442736148048,-3.88765993596649,-32.5966703701045,-32.5996726040537,400.5786708,400.5786708,9.12737117411051e-13,0.775043402390019,0,737174.388835858,-3.8861194324096,-32.5980744507013,400.578670800001,0,0,72.75829,100.8536,2
"2018-04-24","298000-298500",88.8389580522198,298411.161041948,590864,590982,118,737174.389657582,737174.391023346,-3.88767987962451,-3.89024217126271,-32.5997006231995,-32.6022868845123,400.5786708,401.109495733333,0.236996315445833,0.813956972506473,0.00129586269308508,737174.390345588,-3.8889357548049,-32.6010820365927,400.722623324294,0,0,82.65115,90.39958,2
"2018-04-24","298500-299000",0.287387231888715,298999.712612768,590983,591123,138,737174.391486402,737174.39308352,-3.89109227447011,-3.89103461475337,-32.6030070906258,-32.6070218336209,401.109495733333,400.690206,0.130982292376836,0.787277206535761,-0.000902392679939592,737174.392281414,-3.89120343069853,-32.6049552201013,400.735780971014,0,0,83.15173,86.76719,2
"2018-04-24","299000-299500",0.297116097877733,299499.702883902,591124,591295,172,737174.393095094,737174.395074272,-3.89102681917156,-3.89059143036666,-32.6070488680012,-32.6111233342131,400.690206,227.739953737634,49.9780275955559,0.767125590099008,-0.348083081479061,737174.394084703,-3.8904466563931,-32.6089796162864,320.981130065119,0,0,91.89468,101.3215,2
"2018-04-24","299500-300000",0.600193246849813,299999.399806753,591296,591525,230,737174.395085846,737174.396993207,-3.89058540918385,-3.89088935089728,-32.6111497133561,-32.6155521443967,226.333304309678,60.78,52.7913508535246,0.753749241854979,-0.333312147314437,737174.396265661,-3.89070542700527,-32.6138679635831,99.0179398155774,460.3501,501.7311,69.49723,73.64213,2
"2018-04-24","300000-300500",0.245491128240246,300499.754508872,591526,592122,597,737174.396996378,737174.398913589,-3.89088870958039,-3.89105410492676,-32.6155623469398,-32.6199051181356,60.669,59.888,0.648830266079289,0.705978307671559,-0.00156444262283911,737174.397956387,-3.89093329554541,-32.6177505832108,60.250338358459,20.05385,30.27737,47.42461,39.54707,2
"2018-04-24","300500-301000",0.296496596361976,300999.703503404,592123,592714,592,737174.398916737,737174.400817513,-3.89105552874717,-3.89114230512145,-32.6199116677095,-32.6242578512684,60.037,55.836,1.12739108349022,0.708524667605422,-0.00841538867751901,737174.39986389,-3.89106365767289,-32.6220716851563,58.1268082445946,230.254,166.3731,60.39664,45.09816,2
"2018-04-24","301000-301500",0.023175485432148,301499.976824515,592715,593309,593,737174.400820753,737174.402747432,-3.89114498435192,-3.89133866976564,-32.6242680110991,-32.6286541344439,56.17,56.319,0.645764945526283,0.707692209911781,0.000298533664701758,737174.401779761,-3.89122957097469,-32.6264526256037,56.3624384485667,105.6896,71.62412,52.0116,33.68118,2
"2018-04-24","301500-302000",0.490912264038343,301999.509087736,593310,593937,628,737174.402750615,737174.404763983,-3.89133753301773,-3.89252892255933,-32.6286629490253,-32.6327862323731,56.17,58.364,0.681161923193862,0.705229680942379,0.00440080505645794,737174.403763143,-3.89180700608156,-32.6308154699867,57.3456082802548,66.98864,70.81356,48.39187,31.93864,2
"2018-04-24","302000-302500",0.621373588452116,302499.378626412,593938,594532,595,737174.404767142,737174.406704689,-3.89253419647085,-3.89244296851877,-32.6327921207591,-32.6369053354426,58.103,56.17,0.871054967235716,0.708459800594054,-0.00387381971936506,737174.405734284,-3.89288780527852,-32.6348360405329,56.8797831932773,57.67359,93.38274,45.7192,31.15735,2
"2018-04-24","302500-303000",0.649408975383267,302999.350591025,594533,595134,602,737174.406707929,737174.408648809,-3.89243921563834,-3.89238270003932,-32.6369172208081,-32.6412905090708,55.91,61.821,1.50302041100456,0.707833506672083,0.0118554938548078,737174.407684481,-3.89234939387806,-32.6391142886344,56.9638704318937,40.85429,36.55873,56.37146,35.92206,2
"2018-04-24","303000-303500",0.547855686105322,303499.452144314,595135,595469,330,737174.408652571,737174.410676714,-3.89238383317245,-3.89218319937704,-32.6412975911529,-32.6457009047192,61.896,297.824458088889,82.932048748748,0.750966848331416,0.472513759686543,737174.409616821,-3.89224672293979,-32.6433668605111,160.035922888616,217.6397,360.326,508.5633,220.9408,2
"2018-04-24","303500-304000",0.451241445727646,303999.548758554,595470,595790,319,737174.410683138,737174.412708971,-3.89218111272947,-3.89088189158988,-32.6457148092839,-32.6498123575172,298.523274311111,400.690206,32.4481133681399,0.745701241072871,0.2049343360455,737174.411696352,-3.89134955410684,-32.6477406164847,368.355458697964,0.02137774,0.03483881,140.7686,128.1985,2
"2018-04-24","304000-304500",0.956950134772342,304499.043049865,595791,596033,241,737174.412715279,737174.414873277,-3.89088353605195,-3.8912869697207,-32.6498256188354,-32.6536343362473,400.690206,400.690206,5.69617195483163e-13,0.758815290967994,0,737174.413633393,-3.89086358159115,-32.6517427507579,400.690205999999,0,0,94.9985,80.76302,2
"2018-04-24","304500-305000",0.0827007849584334,304999.917299215,596034,596368,327,737174.414884966,737174.418762165,-3.89130717347243,-3.89218966487257,-32.6536254407542,-32.6495886586312,400.690206,400.690206,5.69305352626673e-13,0.741569793360056,0,737174.416817533,-3.89179975300214,-32.6517570954339,400.690205999999,0,0,100.1788,105.7191,2
"2018-04-24","305000-305500",0.155531238939147,305499.844468761,596369,596601,224,737174.418773751,737174.421458925,-3.89219500850893,-3.89305303195046,-32.6495699763146,-32.645300151539,400.690206,262.349258101961,43.6499186518227,0.766324671431231,-0.277922164772886,737174.420128232,-3.89261471118893,-32.6474277952562,343.352882883047,0,0,159.2843,163.5327,2
"2018-04-24","305500-306000",0.552909844147507,305999.447090156,596602,596836,235,737174.421470499,737174.424046216,-3.89305852698179,-3.89303767085046,-32.6452789716397,-32.6409243967251,261.609335043137,58.103,73.232651393237,0.770830848527246,-0.409327752758177,737174.422819877,-3.89310417978223,-32.6430095647793,130.61412812292,94.68946,140.6113,357.1429,143.7779,2
"2018-04-24","306000-306500",0.109758844773751,306499.890241155,596837,598230,1234,737174.424049341,737174.428530487,-3.89303902281726,-3.89273930634493,-32.6409189799242,-32.6399388038585,58.512,57.583,0.673462236204475,0.652227528094852,-0.00185865793670786,737174.426151161,-3.89306825181111,-32.6393941954615,56.9330048622367,63.4211,73.02037,44.55637,49.42354,2
"2018-04-24","306500-307000",14.6342902539764,306985.365709746,598231,600219,1389,737174.428533647,737174.435061216,-3.8927390445198,-3.89104908993744,-32.6399406366344,-32.6431510589883,57.769,140.313736777358,19.8897473704548,0.671925314143901,0.170100694616189,737174.431600371,-3.89193015328608,-32.6414928442731,72.5934223741184,70.39312,264.7276,22.75985,59.25676,2
"2018-04-24","307000-307500",2.01511708257021,307497.984882917,600220,600896,248,737174.436183786,737174.442908439,-3.89075452460559,-3.88887884057268,-32.643699110323,-32.6468236004644,201.1165548,200.86212788694,0.214780269200643,0.755522357550895,-0.000573705028059716,737174.4391849,-3.88992782290907,-32.6451233938494,201.243682307444,0.0007797938,0.001165868,14.18391,66.63931,2
"2018-04-24","307500-308000",1.02396939921891,307998.976030601,600897,601383,289,737174.443024179,737174.448544897,-3.88884278305938,-3.88859096219274,-32.6468919714889,-32.6498829659244,200.873949473107,201.1165548,0.0851653255569936,0.733253900584059,0.000492697644572406,737174.445962183,-3.88809890743501,-32.6483560625466,201.069989237747,0.01270504,0.01028403,58.14689,79.46975,2
"2018-04-24","308000-308500",0.69635472149821,308499.303645279,601384,601574,189,737174.448556471,737174.450755534,-3.88860832833991,-3.89286374953337,-32.6498940453291,-32.6505799886532,201.1165548,201.1165548,3.9896078364015e-13,0.759629219931035,0,737174.449660257,-3.89072291829349,-32.6503702584527,201.1165548,0,0,119.0036,106.0654,2
"2018-04-24","308500-309000",1.74400075798621,308998.255999242,601575,601778,201,737174.450767119,737174.453116668,-3.89288611214977,-3.89721137218185,-32.6505821009582,-32.6502190410211,201.1165548,201.1165548,4.55882801719859e-13,0.758912777020316,0,737174.451955131,-3.89508456870284,-32.650388246962,201.1165548,0.07066076,0.02900419,88.66113,89.44216,2
"2018-04-24","309000-309500",0.984040731331334,309499.015959269,601779,601982,204,737174.45312823,737174.455477767,-3.89723359716499,-3.90155234974639,-32.6502191218169,-32.64944300423,201.1165548,201.1165548,4.55866042246967e-13,0.758039223394933,0,737174.454303025,-3.89935986998859,-32.6498002151585,201.1165548,0.1132221,0.1143067,73.45244,88.07925,2
"2018-04-24","309500-310000",1.48476928757736,309998.515230712,601983,602191,206,737174.455489341,737174.457896749,-3.9015674932296,-3.90586739422873,-32.6494468857765,-32.6486008631208,201.1165548,201.1165548,4.55855141446089e-13,0.758011486577505,0,737174.456683181,-3.90377042762376,-32.6491083015662,201.1165548,0,0,66.03914,84.34599,2
"2018-04-24","310000-310500",2.05313893820858,310497.946861062,602192,602392,196,737174.457908323,737174.460223149,-3.90588332164101,-3.91018223120174,-32.648593775209,-32.6481091441117,201.1165548,201.1165548,4.27417386243522e-13,0.761269137548071,0,737174.459061916,-3.90800375411644,-32.6482471311145,201.1165548,0,0,61.43939,81.82469,2
"2018-04-24","310500-311000",0.396645888627972,310999.603354111,602393,602604,212,737174.460234828,737174.462676841,-3.91020239051832,-3.91253324853024,-32.6481160425207,-32.6466005109225,201.1165548,201.1165548,4.84312657325632e-13,0.756737137781612,0,737174.461455801,-3.91211518801804,-32.6477523501369,201.1165548,0,0,63.79137,82.08266,2
"2018-04-24","311000-311500",1.37379514350323,311498.626204856,602605,602793,186,737174.462688416,737174.464864457,-3.91250510829729,-3.90902090309984,-32.64658564241,-32.6439647335438,201.1165548,241.859261777778,73.3346875616316,0.789393313318837,0.0822284785521454,737174.4637784,-3.91075704636037,-32.6452768446091,286.029837771129,0,0,62.42204,83.97082,2
"2018-04-24","311500-312000",0.297878808400128,311999.702121192,602794,603182,387,737174.464875927,737174.46708646,-3.90901178779028,-3.90585728317766,-32.6439500832238,-32.6409012930325,240.801054355556,57.843,52.2008175728704,0.735115990306102,-0.366533082856235,737174.466292443,-3.90698067328639,-32.6420111452317,87.3531505368653,549.3538,465.7846,44.51244,54.91486,2
"2018-04-24","312000-312500",0.567466955049895,312499.432533045,603183,603882,700,737174.46708999,737174.469350649,-3.90585088763805,-3.90302879395967,-32.6408993759543,-32.6376483961136,58.103,55.984,0.519478178529692,0.707533484722892,-0.00424660098998651,737174.46822278,-3.90445816645705,-32.6392165588676,57.0539,151.846,207.085,44.4455,71.25426,2
"2018-04-24","312500-313000",0.313448163273279,312999.686551837,603883,604574,692,737174.469353809,737174.471568624,-3.90302387504075,-3.89987661005753,-32.637643750468,-32.6346475479226,55.984,56.505,0.492747361295685,0.706782947420872,0.00104303957220432,737174.47045695,-3.9013771269883,-32.6362132515496,56.4349219653179,56.66544,62.00078,41.78471,32.46534,2
"2018-04-24","313000-313500",0.122420725121628,313499.877579275,604575,605236,661,737174.471571818,737174.473727281,-3.8998758450268,-3.89658796155422,-32.6346386788347,-32.6317930076004,56.691,58.921,0.695597276103884,0.712190145121983,0.00446712652670925,737174.472649541,-3.89818871635828,-32.6332427444874,57.3624783205892,24.0947,28.58051,37.82838,27.64433,2
"2018-04-24","313500-314000",0.385457033873536,313999.614542966,605237,605955,719,737174.473730591,737174.476038022,-3.8965836598169,-3.89352471083038,-32.6317877381322,-32.6287382052549,58.921,56.802,0.624919935637524,0.705285992804582,-0.00424665657788675,737174.474886175,-3.89510444158289,-32.630134944274,57.6974019471488,22.64241,27.79041,31.34844,24.45817,2
"2018-04-24","314000-314500",0.209168338915333,314499.790831661,605956,607752,1545,737174.476041205,737174.48186786,-3.89352023500463,-3.89139653611795,-32.628736098984,-32.6309570220401,56.802,57.918,0.60666093542131,0.641421804362194,0.00223367141248275,737174.478756475,-3.8924078502225,-32.6294544261899,57.6578103559871,39.51821,79.9212,24.88912,36.8639,2
"2018-04-24","314500-315000",0.56273299746681,314999.437267003,607753,608725,926,737174.481871332,737174.485073624,-3.89139399146172,-3.89278677744371,-32.6309582821804,-32.6283446425049,58.103,57.62,0.525608350883086,0.679079532942811,-0.000967295251190402,737174.483557313,-3.89204314288662,-32.6301614987805,57.639780425668,180.0668,137.9258,41.37725,30.12139,2
"2018-04-24","315000-315500",1.79074422072154,315498.209255779,608726,609539,812,737174.485076795,737174.487738392,-3.89278381958367,-3.89003674285207,-32.6283402222824,-32.6259105706419,58.327,57.137,0.721594145774566,0.692832098708643,-0.00238869067670455,737174.48639967,-3.89098436202058,-32.6266515754524,56.9275270049262,112.0363,84.51005,42.73888,32.92175,2
"2018-04-24","315500-316000",0.142346502339933,315999.857653498,609540,611469,1604,737174.487761135,737174.493985661,-3.89003478156016,-3.88809204420515,-32.6259287841729,-32.6290521182759,56.393,56.245,0.525879037893747,0.627500142878026,-0.000296228807324791,737174.49103806,-3.88898407381174,-32.6275483194021,56.6880542394015,40.89687,91.01875,14.46063,35.15477,2
"2018-04-24","316000-316500",0.13319821289042,316499.866801787,611470,613059,1484,737174.493988821,737174.499133566,-3.88809165341975,-3.88762762644099,-32.6290543965341,-32.6307017526341,56.17,57.1,0.675588929033034,0.628659362114182,0.00186092150906552,737174.496636157,-3.88740216297257,-32.6303196420818,57.717513477089,19.67268,74.96573,20.62451,40.25726,2
"2018-04-24","316500-317000",0.129154130932875,316999.870845869,613060,613925,866,737174.499136737,737174.501950372,-3.88762786565575,-3.88950466489063,-32.6306960091951,-32.6268573506285,57.025,56.468,0.607121253736827,0.680321584293955,-0.00111541523218804,737174.500539101,-3.888545351697,-32.6288917903419,57.104213625866,1185.695,1385.94,66.23444,53.59943,2
"2018-04-24","317000-317500",0.281720419356134,317499.718279581,613926,614622,697,737174.501953809,737174.504199365,-3.8895061731691,-3.88803001672902,-32.6268513122975,-32.6235032823973,56.393,58.289,0.539899198118435,0.70220282925231,0.003798410961417,737174.503084827,-3.88935915179065,-32.6251285102302,56.9120592880575,164.6914,138.2294,48.69921,38.10846,2
"2018-04-24","317500-318000",0.534998962073587,317999.465001038,614623,615266,643,737174.504202524,737174.506281529,-3.88802511742693,-3.88478801123122,-32.623499471829,-32.6205877414373,58.289,55.687,0.55494283725694,0.709560547131961,-0.00521383966729518,737174.505241177,-3.88636354953336,-32.6220799491489,56.9664214618974,112.959,107.6472,35.03951,28.45093,2
"2018-04-24","318000-318500",0.35502658772748,318499.644973412,615267,615919,653,737174.506284677,737174.508387675,-3.88478304684276,-3.88172548279101,-32.6205825861112,-32.6174587474306,56.059,84.9051382666667,7.58492191961555,0.715308347703603,0.0577634169266565,737174.507337356,-3.88327851484319,-32.6190079241719,62.2828118201932,297.0972,692.5988,54.82909,59.35987,2
"2018-04-24","318500-319000",5.11783538368763,318994.882164616,615920,616266,347,737174.508390834,737174.510483427,-3.88172154756134,-3.87845805888788,-32.6174535004577,-32.6145757895744,85.1646985777778,313.617704711111,70.0176328628688,0.763411102245694,0.461980265107383,737174.509112892,-3.88056272258253,-32.6164763987769,200.043345492438,24.81618,575.3005,199.8602,138.928,2
"2018-04-24","319000-319500",1.48964138922747,319498.510358611,616267,616449,181,737174.510506575,737174.512601378,-3.8784237280706,-3.87532169935465,-32.6145403573488,-32.6114338047169,314.23887468642,400.690206,27.5626388331424,0.792696540392757,0.173547352202536,737174.511548731,-3.87686735721081,-32.6130059979746,342.960864896937,0,0,73.52939,70.99815,2
"2018-04-24","319500-320000",2.91590632981388,319997.08409367,616450,616610,158,737174.512613068,737174.51446492,-3.87530724656622,-3.87359595457466,-32.6114158040418,-32.6131887788845,400.690206,400.690206,5.70241615072554e-13,0.798219515324066,0,737174.513525056,-3.87417575369541,-32.6113728306206,400.690205999999,0,0,76.13924,82.60148,2
"2018-04-24","320000-320500",1.55679604614852,320498.443203954,616611,616757,142,737174.51447639,737174.516166182,-3.87359923452485,-3.87345201263047,-32.6132153874721,-32.6176024282883,400.690206,400.690206,5.1340171618808e-13,0.802666593969454,0,737174.515309248,-3.87366893163754,-32.6153809449298,400.690205999999,0,0,82.79419,82.57188,2
"2018-04-24","320500-321000",1.83022769208765,320998.169772308,616758,616914,156,737174.516177756,737174.517983439,-3.8734485724009,-3.87273355551141,-32.6176294899939,-32.6219887657472,400.690206,400.690206,5.70264899269092e-13,0.798564834524509,0,737174.517081533,-3.87304121005412,-32.6198134939979,400.690205999999,0,0,68.15479,63.58472,2
"2018-04-24","321000-321500",0.778503425477538,321499.221496575,616915,617072,154,737174.517994897,737174.519812131,-3.87272707343259,-3.87253894087282,-32.6220122742949,-32.6264366986177,400.690206,400.690206,5.70288791214523e-13,0.798547805636579,0,737174.518891235,-3.87256971108207,-32.6241934559175,400.690205999999,0,0,56.24723,60.15414,2
"2018-04-24","321500-322000",1.62301864649635,321998.376981354,617073,617226,154,737174.519823601,737174.521594434,-3.87253510823888,-3.87191921686224,-32.6264680029538,-32.6306636754617,400.690206,369.411191893333,8.51539589016088,0.799751157292016,-0.0631067312509654,737174.520709039,-3.87250457516754,-32.6286155023571,396.511466501818,0.2548896,0.01908168,62.96601,72.71108,2
"2018-04-24","322000-322500",3.20988892804598,322496.790111072,617227,617381,154,737174.521606008,737174.523388415,-3.87190297866789,-3.87103753656035,-32.6306906710236,-32.6348918659081,368.673241962667,313.403949160784,15.3728983119103,0.800021338984953,-0.111674966102014,737174.522501746,-3.87120082179924,-32.6327731860503,335.431971122781,0,0,64.27435,76.48192,2
"2018-04-24","322500-323000",2.39458513708087,322997.605414863,617382,617535,153,737174.523400001,737174.525170823,-3.87104635211553,-3.87004279914671,-32.6349221519275,-32.6390024348026,312.95999532549,336.958166533333,15.5673316629405,0.800677664398677,0.0482558290099152,737174.524280247,-3.87090686656605,-32.6369781741761,295.95781322012,0,0,70.39487,71.39841,2
"2018-04-24","323000-323500",0.639220400655176,323499.360779599,617536,617689,153,737174.525182397,737174.52695323,-3.87002266414361,-3.86917948265764,-32.6390386402949,-32.6432800257638,338.006390866667,400.690206,16.592290453625,0.800564976794044,0.126085895790536,737174.526073548,-3.8695125687646,-32.6411759327576,392.7305522061,0,0,80.73647,81.58752,2
"2018-04-24","323500-324000",1.27413188666105,323998.725868113,617690,617920,229,737174.526964804,737174.529626853,-3.86918230152425,-3.87187412533329,-32.6433007728102,-32.6413362544001,400.690206,376.343448817778,4.78729896442953,0.788890033771888,-0.0489835425846412,737174.528303376,-3.87050847175691,-32.6426546847186,399.228978227734,0,0,74.12209,72.70758,2
"2018-04-24","324000-324500",0.0594538017758168,324499.940546198,617921,618157,237,737174.529638416,737174.532369897,-3.87188621980965,-3.87561146750187,-32.6413246616436,-32.639212372797,375.476916702222,165.954158975439,58.8362537394185,0.790386692623968,-0.41958950327836,737174.531004175,-3.87386410284313,-32.6404067875957,282.984997064963,0,0,77.81396,67.89547,2
"2018-04-24","324500-325000",0.418459055421408,324999.581540945,618158,618479,319,737174.532381575,737174.535020742,-3.87561079480529,-3.87945917560222,-32.639191387654,-32.6374457321221,164.497678849123,61.561,25.1960428970832,0.762844426886363,-0.206987330864927,737174.534023388,-3.87795773228651,-32.6380919877584,78.673004371116,283.6779,237.3652,123.8803,70.20707,2
"2018-04-24","325000-325500",0.0553582868888043,325499.944641713,618480,619523,1041,737174.535024179,737174.538387304,-3.87946385374987,-3.88252483490359,-32.6374416777275,-32.6359121521628,61.896,58.661,0.667239815668911,0.673603283208809,-0.00647421281783963,737174.536717188,-3.88149716332457,-32.6362045136836,59.5537422327155,104.6336,90.49497,36.96864,30.32872,2
"2018-04-24","325500-326000",0.0422482683206908,325999.957751732,619524,621441,1892,737174.538390464,737174.544590823,-3.88252428988462,-3.8807021906859,-32.6359137872197,-32.6389371212414,58.735,71.599,3.4139176453865,0.576693154733164,0.0257371806080266,737174.541505716,-3.88159672014538,-32.6374749979275,60.5869899577167,25.53338,72.56792,13.20974,28.30954,2
"2018-04-24","326000-326500",0.531830985622946,326499.468169014,621442,622552,1069,737174.544593948,737174.550200071,-3.88070173373841,-3.87975139010315,-32.6389386740293,-32.6400707172502,71.339,181.267848815094,55.2599233004464,0.647170875982214,0.220152432072256,737174.547110401,-3.87998267168182,-32.6399638967693,144.715752759617,12.54116,27.4358,74.23434,83.19975,2
"2018-04-24","326500-327000",0.0832790571730584,326999.916720943,622553,623072,520,737174.550205846,737174.552975256,-3.87976124214207,-3.88214493696253,-32.6400635626637,-32.6365909755691,180.079542973585,58.884,27.7986464847681,0.714726705962144,-0.242830990451395,737174.55168676,-3.88104061536444,-32.6382056875704,74.8333574361684,215.9146,231.2304,121.5134,54.97843,2
"2018-04-24","327000-327500",0.739906938979402,327499.260093061,623073,623907,834,737174.552978439,737174.555672571,-3.88215196961313,-3.88526630170997,-32.6365889205651,-32.6338583573531,58.773,58.215,0.572624921309207,0.675744603782373,-0.00111929540830122,737174.554324485,-3.88363905111424,-32.6351392381808,59.6393129496403,2.657423,7.137969,32.15964,24.6643,2
"2018-04-24","327500-328000",0.43921101099113,327999.560788989,623908,624658,751,737174.555675742,737174.558083994,-3.88527227936879,-3.88895551718745,-32.6338548378325,-32.6316857552952,58.327,59.107,0.547802086437261,0.685200372564185,0.00156147106359262,737174.556873205,-3.88707415273471,-32.6327581016643,59.1044580559254,25.8605,31.718,27.84913,22.00573,2
"2018-04-24","328000-328500",0.0535938000539318,328499.9464062,624659,625384,726,737174.558087165,737174.56043514,-3.88896400848703,-3.89319313050037,-32.6316869901964,-32.6306557776094,59.107,58.141,0.546592131241233,0.689594038610894,-0.00193420316667546,737174.559259265,-3.89114032364561,-32.6312020537546,58.3193071625344,133.6027,119.3335,43.23857,34.33846,2
"2018-04-24","328500-329000",0.48626069893362,328999.513739301,625385,626166,782,737174.560438288,737174.562941344,-3.89319733550992,-3.89673992703259,-32.6306543972689,-32.6282088073401,58.029,58.215,0.586368960776438,0.681158427111273,0.00037268964799279,737174.561689442,-3.89501027305134,-32.6294665171805,58.2300370843989,41.82588,45.70234,31.03313,24.24555,2
"2018-04-24","329000-329500",0.465706696908455,329499.534293303,626167,626934,768,737174.562944492,737174.565429527,-3.89674404939969,-3.90042611609336,-32.6282055094464,-32.6259758390149,58.327,61.152,0.745260322621223,0.684645274693825,0.00565640978327833,737174.564184853,-3.89857741039516,-32.6270781624595,59.1734739583332,219.8152,138.2549,29.49592,22.3827,2
"2018-04-24","329500-330000",0.062897928932216,329999.937102071,626935,627703,769,737174.565432663,737174.567900429,-3.90043204979336,-3.90428643133313,-32.6259715313149,-32.6241321600555,61.041,63.531,0.882923458862895,0.684709575743573,0.00498411474278439,737174.566662033,-3.90225452182027,-32.624944951048,61.7769167750326,250.6857,208.9523,41.20351,30.81942,2
"2018-04-24","330000-330500",0.270435550482944,330499.72956445,627704,628296,593,737174.567903566,737174.570430626,-3.90429185894087,-3.90815229609309,-32.6241289085297,-32.6221650942311,63.42,151.212814666667,19.6951811026697,0.723698015219312,0.175906281285417,737174.568965824,-3.90594265354143,-32.6233356443735,73.613972928162,1702.738,5249.526,50.65679,42.21568,2
"2018-04-24","330500-331000",0.812851213268004,330999.187148787,628297,628701,405,737174.570437304,737174.572980395,-3.9081640781952,-3.9119483175495,-32.6221565202049,-32.6200672525064,152.051394133333,400.690206,74.5365520730248,0.760904725336638,0.499438409081814,737174.571703076,-3.90999914218225,-32.6210533467144,299.068868606091,150.1849,147.4605,81.44396,88.13335,2
"2018-04-24","331000-331500",2.56434775021626,331497.43565225,628702,628964,260,737174.572986633,737174.575125152,-3.91196069510363,-3.91143467828101,-32.620065451654,-32.6195111840621,400.690206,400.690206,5.69530494715495e-13,0.774926462109983,0,737174.573895817,-3.91283413707893,-32.6197657447229,400.690205999999,0,0,43.15267,46.85057,2
"2018-04-24","331500-332000",1.50272053224035,331998.497279468,628965,629107,143,737174.575136737,737174.576780244,-3.91141279326668,-3.90776894541998,-32.6195259228273,-32.621989309695,400.690206,164.562999776,71.7821728468408,0.806889542726586,-0.474030547985858,737174.575958511,-3.90951030109315,-32.6206589286084,301.213452878023,112.8039,221.5934,91.47594,81.26773,2
"2018-04-24","332000-332500",0.606755097280256,332499.393244903,629108,629707,596,737174.576791818,737174.582463115,-3.90775432629898,-3.90623984693773,-32.6220091152031,-32.625019857204,162.349149984,62.305,17.9895350130547,0.725810237765204,-0.200827432970229,737174.579686836,-3.90674996422673,-32.6238417612482,72.3898283473988,568.0513,1012.919,37.68618,50.03961,2
